Name,Guild,Ally Code,Account TZ per swgoh (player reset time zone),GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Leia Organa,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer
"Dr Pepper",BRG Beskar Bolls,214958952,-7,9892538,5805479,4087059,142,-54,369,482,3125507,2676140,240,17,699,5,302,94,143,195,215,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"DRIII BFKA BAI",BRG Beskar Bolls,488844648,-4,7897386,4573038,3324348,137,-29,402,527,2492171,2080191,167,21,691,4,251,107,134,144,159,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1
"Hizashi Hyuga",BRG Beskar Bolls,681282268,-4,6793302,3792066,3001236,126,43,155,507,2131028,1654408,84,11,480,2,239,61,106,143,146,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1
"Dimitris",BRG Beskar Bolls,181287221,3,4650745,2672537,1978208,135,-242,80,292,1315221,1356640,47,3,140,1,163,15,40,68,103,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Merc",BRG Beskar Bolls,618651132,0,6120783,3494762,2626021,133,-328,196,438,1645253,1848833,78,12,377,2,201,49,80,113,137,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"Slartibartfast",BRG Beskar Bolls,625761274,-5,6158814,3728149,2430665,153,-198,225,529,1858491,1837786,96,15,486,2,200,61,106,123,138,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1
"Zeta Sigma 74",BRG Beskar Bolls,644932613,-4,7448159,4162083,3286076,126,-75,196,418,2218570,1938857,137,18,439,2,266,60,90,134,149,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1
"JediMasterLuke",BRG Beskar Bolls,548318682,1,4709737,2711160,1998577,135,23,130,413,1512820,1197664,84,4,268,2,173,38,61,80,102,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
"PirateFTW",BRG Beskar Bolls,252624558,-5,7424943,4352987,3071956,141,-154,438,398,2224679,2105592,124,17,419,1,258,62,89,123,156,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1
"ahsokatano69",BRG Beskar Bolls,647733796,-7,6230983,3770972,2460011,153,111,114,551,2186257,1584715,79,5,512,3,217,75,110,131,142,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1
"Moth Tahl",BRG Beskar Bolls,169291728,-8,8575074,4851598,3723476,130,-28,350,490,2639000,2201527,128,23,649,3,284,101,132,159,171,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
"Super Pickle",BRG Beskar Bolls,891141788,-2,7452763,4250925,3201838,132,1,142,491,2349000,1900911,91,16,573,3,241,84,116,136,161,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
"Blue Moose",BRG Beskar Bolls,233146235,-6,10475198,6295389,4179809,150,-12,372,535,3444127,2827696,249,16,871,7,321,123,169,218,225,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"Verse314",BRG Beskar Bolls,828941825,-5,5802273,3285982,2516291,130,169,236,548,1951803,1333728,71,7,467,3,200,63,104,121,127,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
"DarthQuack",BRG Beskar Bolls,399813648,-3,5599976,3141355,2458621,127,80,232,521,1797589,1343766,53,7,436,3,202,67,90,115,126,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1
"EyeGee69",BRG Beskar Bolls,558231367,0,6316387,3590990,2725397,131,231,393,441,2188592,1401722,115,19,470,2,237,76,84,101,111,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0
"AlexisHeros",BRG Beskar Bolls,147311167,2,6150435,3662848,2487587,147,110,157,511,2122005,1540167,80,16,469,2,221,64,102,119,133,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1
"Dovahkin",BRG Beskar Bolls,533415171,0,8038390,4577888,3460502,132,21,477,513,2552048,2025164,148,26,692,6,268,104,128,146,154,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1
"Tralax",BRG Beskar Bolls,165219216,-2,6327827,3658634,2669193,137,121,116,541,2129983,1528651,64,8,528,3,235,75,114,123,127,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1
"PCamZ",BRG Beskar Bolls,987513288,-3,6854889,3710871,3144018,118,10,150,514,2058972,1651223,85,14,525,3,228,68,116,132,144,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
"NNMSdabber",BRG Beskar Bolls,424386656,-5,5988913,3289327,2699586,121,-210,265,419,1644822,1643829,82,15,371,2,188,50,76,101,114,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
"Mordekhai",BRG Beskar Bolls,763875945,-4,5320769,3047064,2273705,134,-111,144,483,1598722,1448342,60,5,336,1,216,38,84,106,117,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
"Phly Enjoyer",BRG Beskar Bolls,212536946,-5,3822756,2054377,1768379,116,69,116,410,1169934,884443,35,2,214,1,135,27,50,64,85,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
"Slartibartfast alt",BRG Beskar Bolls,677547467,0,5412558,3299447,2113111,156,127,192,444,1925756,1373015,85,12,312,1,187,40,69,109,123,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0
"Shitbird",BRG Beskar Bolls,126758897,-5,7806834,4799642,3007192,159,-94,269,472,2538058,2261584,201,13,526,4,240,67,116,148,175,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1
"Whoomp",BRG Beskar Bolls,391378657,-5,5629892,2963160,2666732,111,-72,169,507,1583245,1379915,39,3,433,2,174,62,95,104,113,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1
"Klaus's Legacy",BRG Beskar Bolls,134914132,9,6383049,3670716,2712333,135,-388,449,531,1673283,1994522,124,15,572,4,187,81,107,118,132,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1
"Rayed",BRG Beskar Bolls,473591619,-5,4998737,2806936,2191801,128,17,94,489,1562324,1244612,44,5,353,2,156,45,82,92,103,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
"Sheev",BRG Beskar Bolls,989162886,10,4739285,2906321,1832964,158,-76,187,374,1549874,1355771,84,7,237,2,190,27,56,74,87,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1
"VadersCrispyNuts",BRG Beskar Bolls,212953269,-5,4243359,2438518,1804841,135,-12,74,478,1339152,1099366,30,3,285,1,131,46,61,85,98,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"DieHard2",BRG Beskar Bolls,938849231,-4,5078357,2859419,2218938,128,-79,393,425,1522566,1336853,100,11,370,2,163,58,67,75,95,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0
"VictorNKnight",BRG Beskar Bolls,535591719,3,5398052,2938341,2459711,119,31,70,396,1645649,1292692,40,8,319,1,183,46,66,84,108,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
"CommanderVanto",BRG Beskar Bolls,128599859,-1,1918649,1164562,754087,154,-23,60,444,636500,528062,5,0,96,0,45,1,31,35,37,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"D3AthAn91e",BRG Beskar Bolls,795696545,-7,4059580,2301139,1758441,130,53,41,443,1301206,999933,36,5,230,1,168,34,60,74,84,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"D3athAn93I",BRG Beskar Bolls,538463176,-7,5327002,3112617,2214385,140,-69,35,525,1665184,1447433,48,8,359,1,204,48,91,117,124,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
"Slartibartfast main",BRG Beskar Bolls,754569525,-1,10476381,6154168,4322213,142,-58,273,558,3305057,2840285,195,33,1014,7,314,144,182,200,215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"First And Foremost",BRG Beskar Bolls,173918281,6,8274415,4620809,3653606,126,-173,499,510,2351814,2266934,163,21,710,4,262,107,133,147,154,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
"Lillyanna",BRG Dark Force Alignment,938276726,3,8267712,4937561,3330151,148,72,106,464,2810771,2118257,134,11,549,2,278,84,114,160,173,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1
"DarthHoratius",BRG Dark Force Alignment,899145955,-5,5312246,3050288,2261958,134,-53,95,493,1643428,1406184,51,8,342,1,188,47,81,113,120,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"natebzta",BRG Dark Force Alignment,994951475,-4,5147297,2960238,2187059,135,98,116,466,1706678,1252884,59,6,256,0,202,30,68,121,127,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"HannibalHunter",BRG Dark Force Alignment,669271694,-5,5659206,3200148,2459058,130,-9,74,467,1758648,1439979,52,7,338,1,194,43,84,113,123,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"GamingChips",BRG Dark Force Alignment,958661216,-6,5684794,3345060,2339734,142,-41,71,389,1813294,1531766,123,1,277,3,218,38,55,111,120,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1
"Erotavlas",BRG Dark Force Alignment,187715758,-4,5878910,3434075,2444835,140,128,68,456,2004746,1427423,75,11,362,0,225,54,88,108,114,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"DarthGutty",BRG Dark Force Alignment,357188912,-6,7506251,4448094,3058157,145,121,63,496,2588018,1857417,114,11,492,2,240,65,118,156,160,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1
"Kapwing",BRG Dark Force Alignment,246698169,-7,3576070,1984957,1591113,124,-4,73,133,1093892,891065,27,1,14,0,164,0,5,40,68,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aaron Shepard",BRG Dark Force Alignment,139357628,-5,5250086,2969293,2280793,130,144,28,421,1745031,1223248,50,4,291,0,201,41,68,95,105,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"sparky8099",BRG Dark Force Alignment,977261125,-6,4047262,2429699,1617563,150,163,56,243,1439758,989265,52,4,87,0,149,13,21,60,89,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Obi1ablowme",BRG Dark Force Alignment,421142431,-4,6295831,3529145,2766686,127,0,189,496,1947895,1580574,60,9,439,2,205,59,97,128,142,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
"Mayonnaise",BRG Dark Force Alignment,311959482,-8,6672505,4022818,2649687,151,171,122,532,2391704,1631114,99,10,516,2,237,69,118,134,138,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1
"Striker",BRG Dark Force Alignment,274722957,4,4500430,2954619,1545811,191,124,32,255,1716620,1227624,49,6,89,0,182,7,24,73,80,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"TanoKun",BRG Dark Force Alignment,948551839,1,4977522,2842851,2134671,133,-8,49,575,1563918,1278933,45,6,393,1,157,52,92,116,121,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
"PolyPlayz",BRG Dark Force Alignment,583664121,1,4063293,2211503,1851790,119,-322,139,278,1044675,1166152,45,6,145,1,166,23,30,54,69,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"MINI Mando",BRG Dark Force Alignment,361835923,-5,2375207,1563513,811694,192,137,95,334,916535,646978,27,5,107,0,62,15,24,34,54,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"BillyMays",BRG Dark Force Alignment,855746741,-6,5029607,2852274,2177333,130,24,23,550,1592719,1259555,22,2,369,0,194,47,97,106,114,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"Walan Lamor",BRG Dark Force Alignment,181994418,-5,8179553,4773870,3405683,140,38,211,487,2679364,2090581,145,8,592,4,250,82,125,155,163,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"TC Lincoln",BRG Dark Force Alignment,815464287,-5,11083589,6736767,4346822,154,8,424,593,3731290,3001222,279,34,1162,8,299,168,205,220,231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Jedicello",BRG Dark Force Alignment,756852592,-4,3799959,2106026,1693933,124,-43,45,410,1140563,965463,31,1,224,0,140,32,50,61,72,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Cbrn121",BRG Dark Force Alignment,114375994,-5,4343592,2398110,1945482,123,-332,94,315,1127349,1270761,46,2,186,1,173,30,36,64,85,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
"Dragon",BRG Dark Force Alignment,513278383,-5,4573442,2638149,1935293,136,177,3,550,1571861,1065274,19,2,358,0,184,47,86,94,103,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"Paras",BRG Dark Force Alignment,818954738,5,4723909,2698589,2025320,133,-96,117,240,1425876,1272713,77,3,109,1,206,13,28,64,96,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1
"DarkJedi83",BRG Dark Force Alignment,712886732,-5,4725090,2769515,1955575,141,-12,26,577,1521128,1248387,30,5,394,1,174,49,94,100,105,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
"Biscuit Tormentor",BRG Dark Force Alignment,673773292,11,4665854,2563362,2102492,121,-355,71,255,1189998,1372688,53,7,135,1,201,18,29,63,88,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"ANAKlN",BRG Dark Force Alignment,155651172,-5,4093450,2511170,1582280,158,-8,31,609,1379258,1127256,25,2,352,0,141,47,83,96,102,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"The Chosen One",BRG Dark Force Alignment,257699863,-1,4985198,2666168,2319030,114,8,117,536,1478104,1188064,11,3,403,0,165,56,91,96,104,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"Misfit",BRG Dark Force Alignment,881692772,-4,6379626,3887500,2492126,155,107,157,605,2245850,1633210,54,10,578,3,229,74,135,136,147,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1
"PorkinsRevenge",BRG Dark Force Alignment,459557358,-5,6161462,3589197,2572265,139,-54,20,430,1926436,1650040,46,5,377,0,221,48,89,101,113,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"Th0mas",BRG Dark Force Alignment,228481223,1,4334478,2321722,2012756,115,-102,74,535,1223114,1098608,35,6,340,0,137,46,79,85,91,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Shazaam",BRG Dark Force Alignment,511784692,-4,2699640,1428804,1270836,112,122,61,460,832345,596459,16,3,152,0,99,10,44,50,59,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"ShadowWolf",BRG Dark Force Alignment,961522295,3,3017179,1500204,1516975,98,-593,190,426,608298,891906,25,4,184,1,91,21,43,49,53,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"Descending",BRG Dark Force Alignment,121358638,3,6761789,3931981,2829808,138,-85,195,507,2080753,1836962,75,14,510,2,210,75,107,134,136,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
"Darkf1end",BRG Dark Force Alignment,214541968,-5,4272092,2451955,1820137,134,-299,46,230,1172164,1279115,45,5,123,1,181,15,27,47,64,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"Killest the Illest",BRG Dark Force Alignment,626428578,-5,5239172,3165012,2074160,152,-70,169,477,1691817,1471121,50,9,326,1,170,46,75,110,123,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"oLiZno",BRG Dark Force Alignment,949882215,7,5359090,2828859,2530231,111,-82,164,562,1504267,1324592,31,5,478,1,159,68,102,104,109,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1
"Coktus",BRG Dark Force Alignment,468236797,-5,4794543,2774321,2020222,137,7,27,556,1536928,1237393,37,6,373,0,156,42,90,102,106,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"KeenAsChilli",BRG Dark Force Alignment,637323937,-8,5010090,2880112,2129978,135,-55,93,571,1550867,1329245,36,3,422,1,161,58,98,104,110,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
"BigPeePee420",BRG Dark Force Alignment,626631739,-4,5327011,3014778,2312233,130,-89,115,539,1598271,1416507,44,8,433,2,183,60,98,103,110,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1
"MajorDisaster17",BRG Dark Force Alignment,157551217,3,4096293,2308044,1788249,129,-22,28,520,1262027,1046017,23,3,312,1,120,49,70,81,94,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
"Draco73",BRG Dark Force Alignment,568787334,-5,6194319,3513381,2680938,131,-139,43,553,1818775,1694606,59,9,474,2,187,58,111,137,145,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"Starkiller1670",BRG Dark Force Alignment,617241466,-8,3812294,2163512,1648782,131,-84,118,269,1149180,1013656,43,3,94,0,150,3,31,53,73,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"pears",BRG Dark Force Alignment,611344632,-2,4813469,2696130,2117339,127,111,279,371,1563037,1133093,58,6,225,0,163,26,53,81,104,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
"Drew Rosario",BRG Dark Force Alignment,781788419,-5,5055871,2868444,2187427,131,-62,76,491,1539820,1328173,36,4,358,2,204,52,79,98,111,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
"Luthorno",BRG Dark Force Alignment,971818684,-7,3901461,2366270,1535191,154,87,80,412,1354006,1005019,40,7,199,0,137,26,46,75,89,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"swiltywood",BRG Dark Force Alignment,291532295,-6,1857644,1112801,744843,149,-477,14,362,482213,628658,6,1,72,0,80,0,24,29,35,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Subie",BRG Dark Force Alignment,979894859,-7,4645956,2689540,1956416,137,-44,69,386,1448036,1227160,37,5,223,0,184,27,55,80,105,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"SHaDoWS",BRG Dark Force Alignment,566851794,-5,4470314,2690572,1779742,151,-217,162,164,1340146,1348406,41,9,98,0,201,13,19,35,67,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R3van",BRG Dark Force Alignment,463489895,-7,7921118,4619594,3301524,139,-58,80,444,2480379,2132417,163,16,561,3,243,71,108,132,145,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1
"CorpseGrinderUSA",BRG Deathless Mages,762819711,-2,10092972,5924871,4168101,142,-18,296,547,3239421,2675223,179,14,927,8,316,136,167,200,208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Thunder",BRG Deathless Mages,163682498,-5,8083171,4691439,3391732,138,165,65,519,2782350,1908075,149,12,645,4,243,87,133,158,170,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
"vynle",BRG Deathless Mages,423513725,-7,6947336,4187644,2759692,151,46,268,413,2359070,1825481,150,19,383,3,251,51,94,117,132,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1
"JOEFIEND419",BRG Deathless Mages,546132624,-4,8095500,4630394,3465106,133,-59,47,461,2485455,2139433,145,11,463,0,248,50,112,169,185,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"DjangoFett",BRG Deathless Mages,184168414,-5,7536409,4341193,3195216,135,-121,411,560,2266838,2074355,163,20,666,3,252,94,142,147,151,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
"Ukaiden Wyrs",BRG Deathless Mages,444777315,-8,7901630,4652100,3249530,143,-210,180,465,2309865,2311557,141,16,523,3,260,58,117,146,162,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1
"DarthBinks",BRG Deathless Mages,453229764,-4,10201549,5868458,4333091,135,-9,394,526,3221950,2638482,191,30,853,5,315,117,165,202,206,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"Matthew",BRG Deathless Mages,696351196,-5,4347986,2437308,1910678,127,-265,91,504,1186134,1251174,40,5,317,2,153,47,68,88,98,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
"straxus47",BRG Deathless Mages,334632736,-4,5179154,2956394,2222760,133,339,62,437,1880173,1075545,57,5,333,2,217,50,70,90,108,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1
"CorpseSurfer",BRG Deathless Mages,745346358,-2,5260004,2835608,2424396,116,76,110,473,1619773,1215835,44,2,341,0,172,50,76,105,116,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
"Geno",BRG Deathless Mages,759237922,-7,9413049,5531259,3881790,142,17,339,574,3078580,2452003,204,24,924,7,286,143,169,187,189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"StarKiIIer",BRG Deathless Mages,574459387,-2,6798925,3621277,3177648,113,-51,103,498,1953539,1667738,76,9,503,2,231,66,112,126,137,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
"Hars Barans",BRG Deathless Mages,472876773,-5,7273982,4239883,3034099,139,68,87,377,2407100,1822132,122,13,294,1,248,31,78,138,168,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1
"Butlicker",BRG Deathless Mages,961325421,0,6530802,3603565,2927237,123,46,104,480,2031627,1571938,63,8,453,2,220,57,106,117,126,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1
"Jordan5501",BRG Deathless Mages,279385939,-1,5241370,3168441,2072929,152,-99,119,304,1670754,1495908,58,9,194,1,220,23,43,78,105,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1
"Makisi",BRG Deathless Mages,174154859,6,6598845,3687901,2910944,126,-79,140,430,1963995,1723906,103,18,372,2,238,50,81,129,142,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
"KingMaciu",BRG Deathless Mages,484479315,-8,6060815,3552184,2508631,141,37,54,521,1991429,1555772,65,8,461,2,218,61,102,122,127,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1
"Dada",BRG Deathless Mages,369481718,12,6913193,4093764,2819429,145,140,200,513,2402885,1690879,107,9,504,2,235,62,115,139,156,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
"Pattaflafla",BRG Deathless Mages,639954162,-6,6002030,3531862,2470168,142,115,112,517,2048757,1479288,72,9,437,3,213,59,97,126,141,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
"Fordifying",BRG Deathless Mages,853838982,-6,5428181,3275763,2152418,152,162,78,527,1940337,1334750,81,6,431,3,208,60,93,107,115,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"DarthGAVTank66",BRG Deathless Mages,958655158,-5,6493937,3755459,2738478,137,12,74,473,2079894,1665872,83,8,432,2,223,56,98,123,147,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1
"DimmaDome33",BRG Deathless Mages,448744531,-4,6902373,3830424,3071949,124,-230,185,345,1896140,1933608,103,14,329,3,234,44,67,106,137,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
"Scias",BRG Deathless Mages,595821282,-5,5671363,3516288,2155075,163,-43,92,374,1899833,1609026,78,11,247,0,204,37,57,106,115,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"The coletrain",BRG Deathless Mages,246941436,-6,5121803,3024407,2097396,144,-229,37,195,1496796,1524950,83,5,96,1,210,14,20,61,93,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"Asinum Malum",BRG Deathless Mages,613212653,-5,6598791,4051963,2546828,159,70,155,429,2308324,1742963,130,8,363,3,232,45,85,126,143,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
"Xyster",BRG Deathless Mages,585164267,-3,7124438,3995952,3128486,127,30,173,464,2237071,1758881,66,9,493,2,239,70,107,125,145,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
"Dimmadome33",BRG Deathless Mages,627494765,-4,4774721,2727171,2047550,133,30,118,294,1525969,1199801,65,10,182,0,190,24,38,66,87,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
"The Legender110",BRG Deathless Mages,773247546,-5,5439055,3250318,2188737,148,-37,101,516,1763927,1484258,51,9,405,1,190,56,90,110,121,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
"scoojay",BRG Deathless Mages,617226518,-4,6356131,3603925,2752206,130,-21,91,447,1970288,1632080,72,12,403,1,210,53,87,117,133,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1
